time,open,high,low,close
1784066400,29798.0,29806.75,29745.75,29774.0
1784070000,29773.5,29900.0,29758.0,29888.75
1784073600,29888.25,29933.5,29837.75,29918.75
1784077200,29918.0,29959.25,29860.25,29956.0
1784080800,29956.75,29989.0,29949.25,29960.0
1784084400,29960.0,30019.5,29946.75,30013.0
1784088000,30000.75,30024.75,29983.0,30021.5
1784091600,30022.0,30058.5,29967.25,30030.75
1784095200,30031.0,30050.0,30009.25,30031.25
1784098800,30031.5,30062.5,29928.25,29996.75
1784102400,29996.75,29998.75,29871.75,29937.5
1784106000,29937.25,29963.5,29915.5,29923.25
1784109600,29924.75,29947.5,29886.0,29927.25
1784113200,29926.25,29953.75,29904.5,29912.25
1784116800,29912.25,29995.5,29850.0,29980.25
1784120400,29980.0,29999.25,29755.0,29823.0
1784124000,29823.5,29892.25,29536.75,29631.25
1784127600,29631.5,29661.75,29531.25,29581.0
1784131200,29580.75,29600.0,29396.75,29513.0
1784134800,29512.25,29705.75,29504.5,29686.5
1784138400,29686.25,29743.0,29595.0,29612.5
1784142000,29612.5,29706.75,29589.0,29700.75
1784145600,29700.75,29737.5,29663.25,29708.0
