time,open,high,low,close
1082433600,108.460000,108.460000,108.440000,108.460000
1082433660,108.460000,108.470000,108.450000,108.450000
1082433720,108.460000,108.470000,108.460000,108.460000
1082433780,108.470000,108.470000,108.450000,108.470000
1082433840,108.460000,108.470000,108.450000,108.460000
1082433900,108.460000,108.480000,108.460000,108.470000
1082433960,108.460000,108.480000,108.450000,108.480000
1082434020,108.470000,108.490000,108.470000,108.480000
1082434080,108.490000,108.490000,108.480000,108.480000
1082434140,108.490000,108.510000,108.480000,108.500000
1082434200,108.500000,108.520000,108.500000,108.510000
1082434260,108.510000,108.530000,108.500000,108.500000
1082434380,108.500000,108.500000,108.500000,108.500000
1082434440,108.490000,108.510000,108.490000,108.490000
1082434500,108.500000,108.530000,108.500000,108.520000
1082434560,108.520000,108.540000,108.510000,108.530000
1082434620,108.530000,108.540000,108.510000,108.510000
1082434680,108.500000,108.510000,108.500000,108.510000
1082434740,108.520000,108.530000,108.510000,108.520000
1082434800,108.510000,108.520000,108.510000,108.520000
1082434860,108.520000,108.520000,108.520000,108.520000
1082434920,108.520000,108.540000,108.520000,108.540000
1082434980,108.540000,108.540000,108.520000,108.530000
1082435040,108.520000,108.540000,108.520000,108.540000
1082435100,108.550000,108.550000,108.530000,108.530000
1082435160,108.530000,108.560000,108.530000,108.560000
1082435220,108.560000,108.560000,108.540000,108.560000
1082435280,108.560000,108.570000,108.550000,108.560000
1082435340,108.570000,108.590000,108.560000,108.570000
1082435400,108.570000,108.570000,108.560000,108.560000
1082435460,108.570000,108.580000,108.560000,108.580000
1082435520,108.570000,108.590000,108.570000,108.590000
1082435580,108.590000,108.610000,108.570000,108.590000
1082435640,108.590000,108.600000,108.580000,108.580000
1082435700,108.590000,108.590000,108.550000,108.550000
1082435760,108.540000,108.550000,108.520000,108.540000
1082435820,108.540000,108.550000,108.530000,108.540000
1082435880,108.530000,108.550000,108.510000,108.550000
1082435940,108.550000,108.550000,108.540000,108.540000
1082436000,108.540000,108.540000,108.530000,108.530000
