time,open,high,low,close
1782221400,29718.75,29805.75,29616.5,29759.25
1782222300,29754.25,29934.0,29719.75,29925.75
1782223200,29925.75,30016.0,29921.0,30002.25
1782224100,30002.25,30046.75,29940.75,29983.25
1782225000,29982.5,30000.0,29872.5,29884.5
1782225900,29884.75,29929.0,29813.0,29854.25
1782226800,29854.25,29886.25,29765.0,29792.25
1782227700,29791.5,29803.75,29710.75,29727.0
1782228600,29727.0,29788.0,29695.0,29733.75
1782229500,29733.25,29821.25,29720.0,29797.5
1782230400,29797.75,29914.75,29789.75,29904.25
1782231300,29904.75,29915.5,29833.5,29876.75
1782232200,29876.75,29904.75,29837.25,29902.0
1782233100,29902.0,29906.75,29830.5,29863.5
1782234000,29863.75,29882.5,29791.5,29851.25
1782234900,29851.25,29892.0,29820.75,29866.0
1782235800,29865.5,29897.0,29824.5,29830.0
1782236700,29830.0,29845.5,29731.5,29732.5
1782237600,29732.75,29782.5,29709.25,29745.25
1782238500,29745.5,29763.0,29719.25,29734.25
1782239400,29734.25,29741.75,29626.25,29629.5
1782240300,29629.25,29657.5,29577.25,29629.25
1782241200,29629.0,29753.25,29612.5,29674.0
1782242100,29673.5,29733.75,29616.0,29710.75
1782243000,29711.0,29745.75,29674.75,29696.75
1782243900,29696.25,29732.75,29642.5,29650.75
1782244800,29651.5,29717.75,29632.75,29708.0
