Etc/UTC,Open,High,Low,Close,Volume
2006-01-02T00:55:00+00:00,1.72266,1.72266,1.72253,1.72261,31600000
2006-01-02T00:56:00+00:00,1.7227,1.7227,1.72248,1.72265,101100000
2006-01-02T00:58:00+00:00,1.72273,1.72273,1.72269,1.72269,40400000
2006-01-02T00:59:00+00:00,1.72267,1.7227,1.72252,1.72252,38500000
2006-01-02T01:00:00+00:00,1.72257,1.72271,1.72257,1.72261,56100000
2006-01-02T01:01:00+00:00,1.72261,1.7227,1.72256,1.72268,77400000
2006-01-02T01:02:00+00:00,1.7226,1.7226,1.72251,1.72251,32900000
2006-01-02T01:03:00+00:00,1.72257,1.72262,1.72253,1.72262,49800000
2006-01-02T01:04:00+00:00,1.72267,1.72267,1.72256,1.72256,33800000
2006-01-02T01:05:00+00:00,1.72249,1.72265,1.72249,1.72265,55800000
2006-01-02T01:06:00+00:00,1.72262,1.72272,1.72257,1.72257,55200000
2006-01-02T01:07:00+00:00,1.72258,1.72271,1.72252,1.72271,73400000
2006-01-02T01:08:00+00:00,1.72273,1.72273,1.72255,1.72268,43900000
2006-01-02T01:09:00+00:00,1.72273,1.72273,1.7226,1.72267,19100000
2006-01-02T01:10:00+00:00,1.72261,1.72261,1.72248,1.7225,25000000
2006-01-02T01:11:00+00:00,1.72263,1.72265,1.7226,1.72265,21000000
2006-01-02T01:12:00+00:00,1.72275,1.72275,1.72258,1.7226,74500000
2006-01-02T01:13:00+00:00,1.72267,1.72267,1.72248,1.72257,44600000
2006-01-02T01:15:00+00:00,1.72264,1.72264,1.72254,1.72256,41800000
2006-01-02T01:16:00+00:00,1.72265,1.72268,1.72254,1.72254,50300000
2006-01-02T01:17:00+00:00,1.72252,1.72259,1.72252,1.72256,57700000
2006-01-02T01:19:00+00:00,1.72246,1.72266,1.72246,1.72266,73800000
2006-01-02T01:20:00+00:00,1.7227,1.7227,1.72254,1.72264,82200000
2006-01-02T01:21:00+00:00,1.72259,1.72269,1.72255,1.72269,46600000
2006-01-02T01:22:00+00:00,1.72267,1.72272,1.72263,1.72263,22600000
2006-01-02T01:23:00+00:00,1.72269,1.72269,1.72252,1.72252,26100000
2006-01-02T01:24:00+00:00,1.72263,1.72266,1.72258,1.72258,22900000
2006-01-02T01:25:00+00:00,1.72259,1.72261,1.72249,1.72252,33200000
2006-01-02T01:26:00+00:00,1.72251,1.72264,1.72251,1.72264,76400000
2006-01-02T01:27:00+00:00,1.72265,1.72265,1.72257,1.7226,36300000
2006-01-02T01:28:00+00:00,1.72261,1.72266,1.72256,1.72259,65700000
2006-01-02T01:29:00+00:00,1.72267,1.72267,1.72249,1.72249,56900000
2006-01-02T01:31:00+00:00,1.72252,1.7226,1.72251,1.72255,43300000
2006-01-02T01:32:00+00:00,1.72257,1.72263,1.72252,1.72263,26800000
2006-01-02T01:33:00+00:00,1.72262,1.72264,1.72262,1.72264,9200000
2006-01-02T01:34:00+00:00,1.72265,1.72266,1.72259,1.72263,65000000
2006-01-02T01:35:00+00:00,1.72267,1.72267,1.72255,1.72265,81300000
2006-01-02T01:36:00+00:00,1.72256,1.7227,1.72256,1.7226,44000000
2006-01-02T01:37:00+00:00,1.72263,1.72263,1.72253,1.72258,66000000
2006-01-02T01:38:00+00:00,1.72252,1.72263,1.72252,1.72253,66800000
2006-01-02T01:39:00+00:00,1.72258,1.7227,1.72257,1.72268,32900000
2006-01-02T01:40:00+00:00,1.72273,1.72273,1.72259,1.72268,92000000
2006-01-02T01:41:00+00:00,1.7227,1.7227,1.72255,1.72258,33200000
2006-01-02T01:42:00+00:00,1.72254,1.72267,1.72252,1.72252,80200000
2006-01-02T01:43:00+00:00,1.72262,1.72262,1.72251,1.72252,59300000
2006-01-02T01:44:00+00:00,1.72257,1.72263,1.72257,1.72263,18400000
2006-01-02T01:45:00+00:00,1.72267,1.72269,1.72254,1.72259,15100000
2006-01-02T01:46:00+00:00,1.72255,1.7227,1.72255,1.72255,37200000
2006-01-02T01:47:00+00:00,1.7226,1.72272,1.72258,1.72272,72500000
2006-01-02T01:48:00+00:00,1.72261,1.72266,1.72252,1.72266,35900000
2006-01-02T01:49:00+00:00,1.72268,1.72268,1.72261,1.72268,49300000
2006-01-02T01:50:00+00:00,1.72258,1.72265,1.72256,1.7226,70600000
2006-01-02T01:52:00+00:00,1.72252,1.72261,1.72252,1.72256,25400000
2006-01-02T01:54:00+00:00,1.72258,1.7226,1.72255,1.72256,66300000
2006-01-02T01:55:00+00:00,1.72253,1.72263,1.72253,1.72263,37300000
2006-01-02T01:56:00+00:00,1.72267,1.72273,1.72258,1.72273,26300000
2006-01-02T01:57:00+00:00,1.72265,1.72269,1.72264,1.72269,65000000
2006-01-02T01:58:00+00:00,1.72268,1.72275,1.72261,1.72275,71300000
2006-01-02T01:59:00+00:00,1.72268,1.72277,1.72262,1.72277,50600000
2006-01-02T02:00:00+00:00,1.72257,1.72265,1.72254,1.72259,35100000
2006-01-02T02:01:00+00:00,1.72255,1.72263,1.72255,1.72258,94500000
2006-01-02T02:03:00+00:00,1.72258,1.72258,1.72249,1.72252,38800000
2006-01-02T02:04:00+00:00,1.72257,1.72262,1.72252,1.72252,28200000
2006-01-02T02:05:00+00:00,1.72252,1.72263,1.72252,1.72263,27300000
2006-01-02T02:06:00+00:00,1.72252,1.72263,1.72247,1.72258,11400000
2006-01-02T02:07:00+00:00,1.72255,1.72271,1.72255,1.72255,66000000
2006-01-02T02:08:00+00:00,1.72262,1.72269,1.72251,1.72266,56400000
2006-01-02T02:09:00+00:00,1.72268,1.7227,1.72265,1.7227,90100000
2006-01-02T02:10:00+00:00,1.72268,1.72268,1.7226,1.72267,60600000
2006-01-02T02:11:00+00:00,1.72273,1.72273,1.7226,1.7226,11300000
2006-01-02T02:12:00+00:00,1.72262,1.7227,1.72262,1.72262,30700000
2006-01-02T02:13:00+00:00,1.72264,1.7227,1.72258,1.72263,79600000
2006-01-02T02:14:00+00:00,1.72265,1.72265,1.72242,1.72242,88600000
2006-01-02T02:15:00+00:00,1.72256,1.72266,1.72256,1.72266,36700000
2006-01-02T02:16:00+00:00,1.72263,1.72275,1.72263,1.72263,69800000
2006-01-02T02:17:00+00:00,1.72262,1.72266,1.72262,1.72266,7200000
2006-01-02T02:18:00+00:00,1.7227,1.7227,1.72252,1.7227,32400000
2006-01-02T02:19:00+00:00,1.72274,1.72274,1.72266,1.72266,22300000
2006-01-02T02:20:00+00:00,1.72256,1.72269,1.72253,1.72253,29400000
2006-01-02T02:21:00+00:00,1.72257,1.72262,1.72256,1.72256,23500000
2006-01-02T02:22:00+00:00,1.72251,1.72269,1.72251,1.72267,77700000
2006-01-02T02:23:00+00:00,1.72262,1.72262,1.72253,1.72253,15900000
2006-01-02T02:24:00+00:00,1.72253,1.72262,1.72253,1.72258,68000000
2006-01-02T02:25:00+00:00,1.72263,1.72267,1.72263,1.72267,6600000
2006-01-02T02:27:00+00:00,1.72264,1.72264,1.72256,1.72257,78200000
2006-01-02T02:28:00+00:00,1.7225,1.72271,1.72248,1.72271,86900000
2006-01-02T02:29:00+00:00,1.72272,1.72272,1.72253,1.72257,123400000
2006-01-02T02:30:00+00:00,1.72259,1.72265,1.72259,1.72265,23200000
2006-01-02T02:31:00+00:00,1.72271,1.72271,1.72264,1.72264,37400000
2006-01-02T02:32:00+00:00,1.72261,1.72261,1.72249,1.72249,14200000
2006-01-02T02:33:00+00:00,1.72254,1.72272,1.7225,1.7225,49600000
2006-01-02T02:34:00+00:00,1.72267,1.72267,1.72254,1.72254,52900000
2006-01-02T02:35:00+00:00,1.72246,1.72259,1.72246,1.72257,19400000
2006-01-02T02:36:00+00:00,1.7225,1.72263,1.7225,1.72263,54300000
2006-01-02T02:37:00+00:00,1.72267,1.72271,1.72256,1.72256,67300000
2006-01-02T02:38:00+00:00,1.72252,1.72271,1.72252,1.72271,52200000
2006-01-02T02:39:00+00:00,1.72262,1.72267,1.72255,1.72263,23800000
2006-01-02T02:40:00+00:00,1.72276,1.72276,1.72262,1.72262,7500000
2006-01-02T02:41:00+00:00,1.72258,1.72269,1.72251,1.72251,75800000
2006-01-02T02:42:00+00:00,1.72252,1.72262,1.72252,1.72256,105300000
2006-01-02T02:43:00+00:00,1.72257,1.7227,1.72253,1.7227,51500000
2006-01-02T02:44:00+00:00,1.72269,1.72271,1.72261,1.72262,16100000
2006-01-02T02:45:00+00:00,1.72263,1.72264,1.72253,1.7226,145300000
2006-01-02T02:46:00+00:00,1.72263,1.72265,1.72256,1.72265,48800000
2006-01-02T02:47:00+00:00,1.72266,1.72275,1.72266,1.72275,32000000
2006-01-02T02:48:00+00:00,1.72272,1.72272,1.72267,1.72267,10400000
2006-01-02T02:49:00+00:00,1.7226,1.72272,1.7226,1.72272,24200000
2006-01-02T02:50:00+00:00,1.7227,1.7227,1.7225,1.7225,12400000
2006-01-02T02:51:00+00:00,1.72259,1.72271,1.72257,1.72257,49700000
2006-01-02T02:52:00+00:00,1.72259,1.72271,1.72259,1.72266,28800000
2006-01-02T02:53:00+00:00,1.7226,1.7226,1.72251,1.72258,44900000
2006-01-02T02:54:00+00:00,1.72262,1.72263,1.72247,1.72258,25900000
2006-01-02T02:55:00+00:00,1.72263,1.72272,1.72253,1.72272,48400000
2006-01-02T02:56:00+00:00,1.72267,1.72269,1.72264,1.72268,60300000
2006-01-02T02:57:00+00:00,1.72264,1.72273,1.72261,1.72273,67400000
2006-01-02T02:59:00+00:00,1.72266,1.72271,1.72258,1.72271,135200000
2006-01-02T03:00:00+00:00,1.7227,1.7227,1.72252,1.72252,119600000
2006-01-02T03:01:00+00:00,1.72256,1.72267,1.72256,1.72267,147600000
2006-01-02T03:03:00+00:00,1.7226,1.72274,1.7226,1.7227,9600000
2006-01-02T03:04:00+00:00,1.72266,1.72266,1.72256,1.72256,62700000
2006-01-02T03:05:00+00:00,1.72268,1.7227,1.72245,1.72258,41800000
2006-01-02T03:06:00+00:00,1.72252,1.72268,1.72252,1.72268,74800000
2006-01-02T03:07:00+00:00,1.72267,1.72267,1.72254,1.72266,45300000
2006-01-02T03:08:00+00:00,1.72268,1.7227,1.72266,1.72268,18200000
2006-01-02T03:09:00+00:00,1.72271,1.72271,1.72249,1.72249,81500000
2006-01-02T03:10:00+00:00,1.7226,1.72273,1.7226,1.72273,34400000
2006-01-02T03:12:00+00:00,1.72271,1.72271,1.72269,1.72269,13100000
2006-01-02T03:13:00+00:00,1.72258,1.72266,1.72254,1.72266,49500000
2006-01-02T03:14:00+00:00,1.72267,1.72272,1.72257,1.7226,81100000
2006-01-02T03:15:00+00:00,1.72265,1.72265,1.72253,1.72258,82100000
2006-01-02T03:16:00+00:00,1.72262,1.72262,1.72254,1.72259,75600000
2006-01-02T03:17:00+00:00,1.72269,1.7227,1.72259,1.72259,48700000
2006-01-02T03:18:00+00:00,1.7226,1.72275,1.72259,1.7226,48400000
2006-01-02T03:19:00+00:00,1.7225,1.7226,1.7225,1.72259,41000000
2006-01-02T03:20:00+00:00,1.72259,1.72271,1.72254,1.72254,55500000
2006-01-02T03:21:00+00:00,1.72252,1.72274,1.72252,1.72268,57800000
2006-01-02T03:22:00+00:00,1.72272,1.72272,1.72259,1.72259,49800000
2006-01-02T03:23:00+00:00,1.72261,1.72265,1.72252,1.72252,66200000
2006-01-02T03:24:00+00:00,1.72249,1.72267,1.72249,1.72265,84200000
2006-01-02T03:25:00+00:00,1.72265,1.72265,1.72252,1.72263,49000000
2006-01-02T03:26:00+00:00,1.72257,1.7226,1.72252,1.7226,35900000
2006-01-02T03:27:00+00:00,1.72268,1.72268,1.72264,1.72264,17100000
2006-01-02T03:28:00+00:00,1.72271,1.72271,1.72257,1.72257,56800000
2006-01-02T03:30:00+00:00,1.7226,1.72271,1.7226,1.72271,58500000
2006-01-02T03:31:00+00:00,1.72266,1.72266,1.7225,1.72253,16700000
2006-01-02T03:32:00+00:00,1.72262,1.72268,1.72261,1.72268,21500000
2006-01-02T03:33:00+00:00,1.72271,1.72271,1.7226,1.72262,35400000
2006-01-02T03:34:00+00:00,1.72265,1.72269,1.72238,1.72259,56600000
2006-01-02T03:35:00+00:00,1.72259,1.72272,1.72255,1.72255,46600000
2006-01-02T03:36:00+00:00,1.72261,1.72272,1.72261,1.72272,37200000
2006-01-02T03:37:00+00:00,1.72265,1.72265,1.72249,1.72249,77800000
2006-01-02T03:38:00+00:00,1.72261,1.72267,1.72252,1.72252,57600000
2006-01-02T03:39:00+00:00,1.72254,1.72262,1.72254,1.72262,34800000
2006-01-02T03:40:00+00:00,1.72273,1.72273,1.72247,1.7226,107800000
2006-01-02T03:41:00+00:00,1.72257,1.72259,1.72246,1.72246,60600000
2006-01-02T03:42:00+00:00,1.72257,1.72264,1.72251,1.72252,34600000
2006-01-02T03:43:00+00:00,1.72257,1.72267,1.72256,1.72256,40400000
2006-01-02T03:44:00+00:00,1.7226,1.7227,1.7226,1.7226,50000000
2006-01-02T03:45:00+00:00,1.72262,1.72267,1.72252,1.7226,15000000
2006-01-02T03:46:00+00:00,1.72246,1.72263,1.72246,1.72261,36800000
2006-01-02T03:47:00+00:00,1.72251,1.72271,1.72251,1.72271,35000000
2006-01-02T03:48:00+00:00,1.72274,1.72274,1.72262,1.72267,55500000
2006-01-02T03:49:00+00:00,1.72262,1.72266,1.72257,1.72259,56800000
2006-01-02T03:50:00+00:00,1.72254,1.72267,1.72254,1.72263,25800000
2006-01-02T03:51:00+00:00,1.72258,1.72271,1.72258,1.72261,115100000
2006-01-02T03:52:00+00:00,1.72266,1.72271,1.72259,1.72259,34000000
2006-01-02T03:53:00+00:00,1.72252,1.72261,1.72247,1.72255,31000000
2006-01-02T03:54:00+00:00,1.72259,1.72273,1.72252,1.72259,60100000
2006-01-02T03:55:00+00:00,1.72255,1.72269,1.72255,1.72262,58800000
2006-01-02T03:56:00+00:00,1.72247,1.72268,1.72247,1.72266,41900000
2006-01-02T03:57:00+00:00,1.72271,1.72271,1.72247,1.72262,47000000
2006-01-02T03:58:00+00:00,1.72267,1.72272,1.72258,1.72262,53000000
2006-01-02T03:59:00+00:00,1.72257,1.72265,1.72252,1.7226,74800000
2006-01-02T04:00:00+00:00,1.72262,1.72262,1.72246,1.72254,58100000
2006-01-02T04:01:00+00:00,1.72268,1.72268,1.72261,1.72261,47300000
2006-01-02T04:02:00+00:00,1.7227,1.7227,1.7226,1.72263,48100000
2006-01-02T04:03:00+00:00,1.7227,1.72271,1.72251,1.72259,27600000
2006-01-02T04:04:00+00:00,1.72252,1.72259,1.72252,1.72256,51500000
2006-01-02T04:05:00+00:00,1.72255,1.72268,1.72255,1.72261,55300000
2006-01-02T04:06:00+00:00,1.72256,1.72272,1.72256,1.7226,63600000
2006-01-02T04:07:00+00:00,1.72264,1.72273,1.72262,1.72263,39500000
2006-01-02T04:08:00+00:00,1.72258,1.72263,1.72254,1.72263,48500000
2006-01-02T04:09:00+00:00,1.72262,1.7227,1.72262,1.72264,53700000
2006-01-02T04:10:00+00:00,1.72261,1.72268,1.7226,1.72261,44700000
2006-01-02T04:11:00+00:00,1.72258,1.72264,1.72256,1.7226,46800000
2006-01-02T04:12:00+00:00,1.72267,1.72267,1.7226,1.72265,105900000
2006-01-02T04:13:00+00:00,1.72255,1.72271,1.72255,1.72255,68300000
2006-01-02T04:14:00+00:00,1.72252,1.72256,1.72252,1.72256,17500000
2006-01-02T04:15:00+00:00,1.72262,1.72269,1.7225,1.72265,99500000
2006-01-02T04:16:00+00:00,1.72263,1.72273,1.72263,1.72265,58500000
2006-01-02T04:17:00+00:00,1.72268,1.72271,1.7226,1.72268,82900000
2006-01-02T04:18:00+00:00,1.72265,1.72265,1.72256,1.72264,11300000
2006-01-02T04:19:00+00:00,1.7226,1.72263,1.72252,1.72258,29100000
2006-01-02T04:20:00+00:00,1.72255,1.72256,1.72255,1.72256,19900000
2006-01-02T04:21:00+00:00,1.7225,1.7226,1.7225,1.72252,61900000
2006-01-02T04:22:00+00:00,1.72251,1.72265,1.72251,1.72264,138000000
2006-01-02T04:23:00+00:00,1.72266,1.72266,1.72253,1.7226,95800000
2006-01-02T04:24:00+00:00,1.72262,1.72272,1.72255,1.72255,114700000
2006-01-02T04:25:00+00:00,1.72262,1.72262,1.72252,1.72256,6300000
2006-01-02T04:26:00+00:00,1.72263,1.72271,1.72259,1.72263,67100000
2006-01-02T04:27:00+00:00,1.72256,1.72266,1.72253,1.72266,26100000
2006-01-02T04:28:00+00:00,1.72258,1.72269,1.72253,1.72253,79500000
2006-01-02T04:29:00+00:00,1.72264,1.72264,1.72263,1.72263,8000000
2006-01-02T04:30:00+00:00,1.7227,1.7227,1.7226,1.72268,50900000
2006-01-02T04:31:00+00:00,1.7226,1.7227,1.7226,1.72261,25500000
2006-01-02T04:32:00+00:00,1.72259,1.72259,1.72254,1.72259,67200000
2006-01-02T04:33:00+00:00,1.72265,1.72275,1.72265,1.72268,32600000
2006-01-02T04:34:00+00:00,1.72257,1.7227,1.72257,1.7227,97100000
2006-01-02T04:35:00+00:00,1.72266,1.72266,1.72259,1.72259,11400000
2006-01-02T04:36:00+00:00,1.72266,1.72266,1.72256,1.72258,66000000
2006-01-02T04:37:00+00:00,1.72263,1.72267,1.72263,1.72267,5100000
2006-01-02T04:38:00+00:00,1.72267,1.72267,1.72263,1.72263,8000000
2006-01-02T04:39:00+00:00,1.72257,1.72268,1.72257,1.72268,11500000
2006-01-02T04:40:00+00:00,1.72268,1.72268,1.72259,1.72259,10100000
2006-01-02T04:41:00+00:00,1.72257,1.72263,1.72252,1.72257,93500000
2006-01-02T04:42:00+00:00,1.7226,1.72268,1.72259,1.72259,54500000
2006-01-02T04:43:00+00:00,1.72262,1.72262,1.72252,1.72252,22800000
2006-01-02T04:44:00+00:00,1.72252,1.72266,1.72252,1.72266,43900000
2006-01-02T04:45:00+00:00,1.72268,1.7227,1.72256,1.72261,25800000
2006-01-02T04:46:00+00:00,1.7227,1.7227,1.72254,1.7226,65100000
2006-01-02T04:47:00+00:00,1.7226,1.72274,1.7226,1.72267,62600000
2006-01-02T04:48:00+00:00,1.72268,1.72268,1.72253,1.72264,55800000
2006-01-02T04:49:00+00:00,1.72262,1.72269,1.72258,1.72262,71200000
2006-01-02T04:50:00+00:00,1.72262,1.72271,1.72262,1.72268,10000000
2006-01-02T04:51:00+00:00,1.72265,1.72266,1.72254,1.72266,104100000
2006-01-02T04:52:00+00:00,1.72265,1.72271,1.72238,1.72271,44400000
2006-01-02T04:53:00+00:00,1.72263,1.72267,1.7226,1.72263,23600000
2006-01-02T04:54:00+00:00,1.72273,1.72273,1.72262,1.72267,30300000
2006-01-02T04:55:00+00:00,1.7227,1.7227,1.72256,1.72265,64500000
2006-01-02T04:56:00+00:00,1.72258,1.72268,1.72253,1.72253,76600000
2006-01-02T04:57:00+00:00,1.72253,1.72257,1.72253,1.72257,48000000
2006-01-02T04:58:00+00:00,1.72262,1.72262,1.72248,1.72258,62700000
2006-01-02T04:59:00+00:00,1.72257,1.72257,1.72248,1.72248,28400000
2006-01-02T05:00:00+00:00,1.72263,1.7227,1.72256,1.72259,89900000
2006-01-02T05:01:00+00:00,1.72258,1.72266,1.72247,1.72253,54700000
2006-01-02T05:02:00+00:00,1.72262,1.72268,1.7226,1.7226,68100000
2006-01-02T05:03:00+00:00,1.72251,1.72261,1.72251,1.72258,125500000
2006-01-02T05:04:00+00:00,1.72269,1.72269,1.72266,1.72266,7900000
2006-01-02T05:05:00+00:00,1.72261,1.72265,1.72257,1.72265,64500000
2006-01-02T05:06:00+00:00,1.72266,1.72266,1.72264,1.72264,45200000
2006-01-02T05:07:00+00:00,1.72271,1.72271,1.72258,1.72258,54400000
2006-01-02T05:08:00+00:00,1.72263,1.72267,1.7226,1.72265,50400000
2006-01-02T05:09:00+00:00,1.7226,1.72268,1.72254,1.72267,54100000
2006-01-02T05:10:00+00:00,1.72256,1.72259,1.72256,1.72259,5600000
2006-01-02T05:11:00+00:00,1.72257,1.72261,1.7225,1.7225,60200000
2006-01-02T05:12:00+00:00,1.7226,1.72263,1.7226,1.72263,29600000
2006-01-02T05:13:00+00:00,1.72272,1.72272,1.72257,1.72264,61200000
2006-01-02T05:14:00+00:00,1.72263,1.72272,1.72257,1.72268,84400000
2006-01-02T05:15:00+00:00,1.72273,1.72273,1.72255,1.72273,94600000
2006-01-02T05:16:00+00:00,1.72269,1.72269,1.72257,1.72257,23600000
2006-01-02T05:17:00+00:00,1.7226,1.72272,1.72256,1.7226,65700000
2006-01-02T05:18:00+00:00,1.72254,1.72264,1.72254,1.72254,20300000
2006-01-02T05:19:00+00:00,1.72252,1.72261,1.72252,1.72254,73000000
2006-01-02T05:20:00+00:00,1.72258,1.72271,1.72254,1.72271,40400000
2006-01-02T05:21:00+00:00,1.72268,1.72273,1.72263,1.72273,84400000
2006-01-02T05:22:00+00:00,1.72267,1.72271,1.72267,1.72269,34200000
2006-01-02T05:23:00+00:00,1.72263,1.72267,1.72249,1.7225,65500000
2006-01-02T05:24:00+00:00,1.7225,1.72267,1.7225,1.72267,87600000
2006-01-02T05:25:00+00:00,1.72267,1.72269,1.72252,1.7226,71500000
2006-01-02T05:26:00+00:00,1.72262,1.7227,1.72255,1.72264,119500000
2006-01-02T05:27:00+00:00,1.72255,1.72269,1.7225,1.7225,87300000
2006-01-02T05:28:00+00:00,1.72256,1.72262,1.72256,1.72262,39500000
2006-01-02T05:29:00+00:00,1.72265,1.7227,1.72258,1.72258,64200000
2006-01-02T05:30:00+00:00,1.72268,1.72268,1.72257,1.72257,16100000
2006-01-02T05:31:00+00:00,1.72252,1.72264,1.72252,1.7226,67800000
2006-01-02T05:32:00+00:00,1.72261,1.72272,1.72261,1.72269,108900000
2006-01-02T05:33:00+00:00,1.7227,1.72271,1.72254,1.72271,104000000
2006-01-02T05:34:00+00:00,1.7226,1.7227,1.7226,1.72261,95900000
2006-01-02T05:35:00+00:00,1.72262,1.72262,1.72248,1.72251,79000000
2006-01-02T05:36:00+00:00,1.72257,1.72259,1.72255,1.72259,45800000
2006-01-02T05:37:00+00:00,1.72257,1.72266,1.72257,1.72262,70500000
2006-01-02T05:38:00+00:00,1.72262,1.72274,1.72262,1.72274,2700000
2006-01-02T05:39:00+00:00,1.72267,1.72268,1.72263,1.72267,39900000
2006-01-02T05:40:00+00:00,1.72268,1.72271,1.72262,1.72262,32200000
2006-01-02T05:41:00+00:00,1.72268,1.72268,1.72257,1.72257,1300000
2006-01-02T05:42:00+00:00,1.72252,1.72263,1.72252,1.72255,61200000
2006-01-02T05:43:00+00:00,1.72268,1.72268,1.72258,1.72267,57400000
2006-01-02T05:44:00+00:00,1.7227,1.72274,1.72263,1.7227,61300000
2006-01-02T05:45:00+00:00,1.72267,1.72272,1.72254,1.72254,57300000
2006-01-02T05:46:00+00:00,1.72256,1.72259,1.72255,1.72259,28600000
2006-01-02T05:47:00+00:00,1.72259,1.72266,1.72259,1.72266,4300000
2006-01-02T05:48:00+00:00,1.72274,1.72274,1.72264,1.72264,41000000
2006-01-02T05:49:00+00:00,1.72262,1.7227,1.72254,1.72257,59000000
2006-01-02T05:50:00+00:00,1.72257,1.7226,1.72257,1.7226,18800000
2006-01-02T05:51:00+00:00,1.72266,1.72269,1.72258,1.72267,51200000
2006-01-02T05:52:00+00:00,1.72259,1.72272,1.72259,1.72272,21200000
2006-01-02T05:53:00+00:00,1.72268,1.7227,1.72262,1.72262,40800000
2006-01-02T05:54:00+00:00,1.72265,1.72265,1.72251,1.72265,46800000
2006-01-02T05:55:00+00:00,1.72268,1.7227,1.72262,1.72262,20300000
2006-01-02T05:56:00+00:00,1.72261,1.72272,1.72261,1.72264,86700000
2006-01-02T05:57:00+00:00,1.72256,1.72256,1.72254,1.72254,9200000
2006-01-02T05:58:00+00:00,1.7226,1.72269,1.72255,1.72258,58000000
2006-01-02T05:59:00+00:00,1.7225,1.72262,1.72248,1.72262,49000000
2006-01-02T06:00:00+00:00,1.72262,1.72269,1.72253,1.72253,52300000
2006-01-02T06:01:00+00:00,1.72259,1.72265,1.72254,1.72255,74600000
2006-01-02T06:02:00+00:00,1.72257,1.72259,1.72254,1.72258,56700000
2006-01-02T06:03:00+00:00,1.72258,1.7227,1.72256,1.72258,98100000
2006-01-02T06:04:00+00:00,1.72257,1.72268,1.72251,1.72267,85700000
2006-01-02T06:05:00+00:00,1.72263,1.72269,1.72245,1.72266,55100000
2006-01-02T06:06:00+00:00,1.72258,1.72264,1.72249,1.72264,104500000
2006-01-02T06:07:00+00:00,1.7226,1.7227,1.72259,1.72267,92700000
2006-01-02T06:08:00+00:00,1.72269,1.72269,1.72256,1.72258,74700000
2006-01-02T06:09:00+00:00,1.72248,1.72262,1.72247,1.72262,42700000
2006-01-02T06:10:00+00:00,1.7226,1.72264,1.72253,1.72256,87500000
2006-01-02T06:11:00+00:00,1.72259,1.72267,1.72257,1.72267,17900000
2006-01-02T06:12:00+00:00,1.72268,1.72268,1.72253,1.72253,153100000
2006-01-02T06:13:00+00:00,1.72252,1.72269,1.72252,1.72265,22700000
2006-01-02T06:14:00+00:00,1.72268,1.72268,1.72261,1.72262,65100000
2006-01-02T06:15:00+00:00,1.72265,1.72268,1.72253,1.72268,147800000
2006-01-02T06:16:00+00:00,1.72253,1.72257,1.72253,1.72257,42100000
2006-01-02T06:17:00+00:00,1.72252,1.72261,1.72252,1.7226,35200000
2006-01-02T06:18:00+00:00,1.72258,1.72266,1.72251,1.72265,69800000
2006-01-02T06:19:00+00:00,1.72258,1.72271,1.72255,1.72271,78300000
2006-01-02T06:20:00+00:00,1.7227,1.7227,1.72244,1.72263,50900000
2006-01-02T06:21:00+00:00,1.72262,1.72268,1.72257,1.72259,53500000
2006-01-02T06:22:00+00:00,1.72258,1.7227,1.72257,1.72257,54700000
2006-01-02T06:24:00+00:00,1.72257,1.72263,1.72241,1.72263,71600000
2006-01-02T06:25:00+00:00,1.72258,1.72264,1.72254,1.72257,62300000
2006-01-02T06:26:00+00:00,1.72254,1.72261,1.72252,1.72258,84200000
2006-01-02T06:27:00+00:00,1.72258,1.7227,1.72258,1.7226,63700000
2006-01-02T06:28:00+00:00,1.72253,1.72271,1.72253,1.72267,71700000
2006-01-02T06:29:00+00:00,1.72264,1.72266,1.72249,1.72249,57000000
2006-01-02T06:30:00+00:00,1.72254,1.72269,1.72254,1.72262,57700000
2006-01-02T06:31:00+00:00,1.7226,1.72275,1.7226,1.72267,37500000
2006-01-02T06:32:00+00:00,1.72264,1.72265,1.72257,1.72265,20400000
2006-01-02T06:33:00+00:00,1.72268,1.72271,1.72262,1.72267,33700000
2006-01-02T06:34:00+00:00,1.7226,1.72272,1.72258,1.72269,22300000
2006-01-02T06:35:00+00:00,1.72273,1.72273,1.72259,1.72261,42600000
2006-01-02T06:36:00+00:00,1.72267,1.72272,1.72257,1.72259,22200000
2006-01-02T06:37:00+00:00,1.72254,1.72258,1.72254,1.72258,44700000
2006-01-02T06:38:00+00:00,1.72263,1.72268,1.72246,1.72254,54300000
2006-01-02T06:39:00+00:00,1.72263,1.72263,1.72252,1.72252,35500000
2006-01-02T06:40:00+00:00,1.7225,1.7226,1.7225,1.72257,103700000
2006-01-02T06:41:00+00:00,1.72262,1.72262,1.72248,1.7225,92300000
2006-01-02T06:42:00+00:00,1.72259,1.72271,1.72258,1.72266,63600000
2006-01-02T06:43:00+00:00,1.72263,1.72263,1.72248,1.72256,61200000
2006-01-02T06:44:00+00:00,1.7226,1.7227,1.72259,1.72262,55400000
2006-01-02T06:45:00+00:00,1.72266,1.72266,1.72254,1.72265,19600000
2006-01-02T06:46:00+00:00,1.7227,1.72273,1.72267,1.72268,58900000
2006-01-02T06:47:00+00:00,1.72267,1.7227,1.72257,1.72258,32400000
