time,open,high,low,close,spread
1785809520,1.151245,1.151350,1.151200,1.151340,0.000028
1785809580,1.151335,1.151340,1.151305,1.151335,0.000033
1785809640,1.151330,1.151330,1.151230,1.151230,0.000026
1785809700,1.151240,1.151295,1.151205,1.151295,0.000031
1785809760,1.151280,1.151280,1.151235,1.151280,0.000034
1785809820,1.151275,1.151280,1.151255,1.151255,0.000034
1785809880,1.151250,1.151285,1.151240,1.151285,0.000035
1785809940,1.151290,1.151290,1.151205,1.151205,0.000035
1785810000,1.151210,1.151240,1.151200,1.151230,0.000028
1785810060,1.151235,1.151235,1.151115,1.151130,0.000033
1785810120,1.151135,1.151135,1.151075,1.151075,0.000040
1785810180,1.151080,1.151120,1.151055,1.151055,0.000033
1785810240,1.151050,1.151050,1.150925,1.150925,0.000031
1785810300,1.150930,1.151010,1.150915,1.151000,0.000033
1785810360,1.151015,1.151030,1.150885,1.150885,0.000036
1785810420,1.150895,1.150895,1.150830,1.150865,0.000033
1785810480,1.150860,1.150880,1.150775,1.150880,0.000038
1785810540,1.150890,1.150975,1.150890,1.150930,0.000041
1785810600,1.150935,1.151005,1.150925,1.150970,0.000028
1785810660,1.150975,1.151005,1.150920,1.150920,0.000032
1785810720,1.150925,1.150935,1.150925,1.150935,0.000033
1785810780,1.150930,1.150950,1.150880,1.150925,0.000032
1785810840,1.150935,1.150975,1.150925,1.150975,0.000038
1785810900,1.150985,1.151010,1.150950,1.150965,0.000038
1785810960,1.150950,1.150995,1.150950,1.150995,0.000038
1785811020,1.151000,1.151070,1.151000,1.151070,0.000037
1785811080,1.151075,1.151185,1.151075,1.151165,0.000041
1785811140,1.151175,1.151195,1.151135,1.151135,0.000036
1785811200,1.151125,1.151155,1.151125,1.151140,0.000044
1785811260,1.151125,1.151125,1.151045,1.151095,0.000038
1785811320,1.151090,1.151095,1.151045,1.151070,0.000033
1785811380,1.151080,1.151095,1.151045,1.151055,0.000036
1785811440,1.151075,1.151160,1.151075,1.151130,0.000039
1785811500,1.151135,1.151145,1.151120,1.151135,0.000040
1785811560,1.151150,1.151225,1.151150,1.151225,0.000035
1785811620,1.151220,1.151235,1.151160,1.151195,0.000035
1785811680,1.151200,1.151255,1.151185,1.151185,0.000034
1785811740,1.151180,1.151190,1.151150,1.151175,0.000039
1785811800,1.151170,1.151195,1.151165,1.151190,0.000035
1785811860,1.151185,1.151190,1.151065,1.151120,0.000037
1785811920,1.151130,1.151140,1.151065,1.151130,0.000037
1785811980,1.151120,1.151145,1.151115,1.151145,0.000035
1785812040,1.151150,1.151155,1.151070,1.151075,0.000040
1785812100,1.151065,1.151065,1.151030,1.151035,0.000036
1785812160,1.151030,1.151035,1.150950,1.150950,0.000037
1785812220,1.150955,1.150980,1.150925,1.150930,0.000032
1785812280,1.150935,1.150935,1.150845,1.150860,0.000038
1785812340,1.150865,1.150870,1.150775,1.150810,0.000037
1785812400,1.150805,1.151135,1.150805,1.151120,0.000032
1785812460,1.151115,1.151115,1.150995,1.151035,0.000035
1785812520,1.151030,1.151040,1.151010,1.151015,0.000035
1785812580,1.151000,1.151005,1.150920,1.150940,0.000039
1785812640,1.150935,1.150950,1.150860,1.150890,0.000032
1785812700,1.150885,1.150895,1.150800,1.150825,0.000032
1785812760,1.150830,1.150835,1.150765,1.150810,0.000038
1785812820,1.150815,1.150890,1.150800,1.150890,0.000036
1785812880,1.150885,1.150900,1.150830,1.150845,0.000043
1785812940,1.150850,1.150895,1.150845,1.150895,0.000037
1785813000,1.150885,1.150965,1.150885,1.150950,0.000031
1785813060,1.150945,1.150990,1.150935,1.150975,0.000039
1785813120,1.150965,1.150980,1.150935,1.150975,0.000038
1785813180,1.150980,1.150980,1.150925,1.150930,0.000034
1785813240,1.150935,1.150940,1.150920,1.150935,0.000038
1785813300,1.150970,1.151075,1.150925,1.151065,0.000032
1785813360,1.151055,1.151105,1.151045,1.151095,0.000037
1785813420,1.151090,1.151100,1.151055,1.151095,0.000038
1785813480,1.151090,1.151120,1.151065,1.151070,0.000030
1785813540,1.151075,1.151075,1.151065,1.151065,0.000034
1785813600,1.151080,1.151180,1.151080,1.151135,0.000037
1785813660,1.151130,1.151190,1.151090,1.151150,0.000032
1785813720,1.151160,1.151180,1.151120,1.151180,0.000031
1785813780,1.151175,1.151210,1.151135,1.151180,0.000035
1785813840,1.151175,1.151195,1.151150,1.151190,0.000033
1785813900,1.151185,1.151210,1.151185,1.151195,0.000033
1785813960,1.151190,1.151220,1.151185,1.151190,0.000030
1785814020,1.151185,1.151250,1.151175,1.151220,0.000032
1785814080,1.151200,1.151245,1.151160,1.151240,0.000039
1785814140,1.151235,1.151250,1.151190,1.151205,0.000041
1785814200,1.151200,1.151240,1.151185,1.151240,0.000043
1785814260,1.151235,1.151270,1.151175,1.151235,0.000038
1785814320,1.151240,1.151250,1.151175,1.151175,0.000038
1785814380,1.151170,1.151170,1.151120,1.151155,0.000031
1785814440,1.151160,1.151235,1.151160,1.151230,0.000036
1785814500,1.151225,1.151415,1.151200,1.151205,0.000035
1785814560,1.151210,1.151245,1.151185,1.151225,0.000035
1785814620,1.151220,1.151230,1.151155,1.151215,0.000042
1785814680,1.151210,1.151210,1.151080,1.151110,0.000035
1785814740,1.151105,1.151105,1.150915,1.150915,0.000037
1785814800,1.150920,1.150925,1.150825,1.150835,0.000038
1785814860,1.150850,1.150875,1.150815,1.150815,0.000039
1785814920,1.150795,1.150820,1.150745,1.150820,0.000038
1785814980,1.150825,1.150845,1.150780,1.150780,0.000034
1785815040,1.150785,1.150850,1.150775,1.150850,0.000037
1785815100,1.150830,1.150865,1.150800,1.150815,0.000031
1785815160,1.150810,1.150865,1.150810,1.150840,0.000035
1785815220,1.150845,1.150885,1.150845,1.150885,0.000037
1785815280,1.150880,1.150890,1.150875,1.150885,0.000034
1785815340,1.150875,1.150920,1.150855,1.150875,0.000036
1785815400,1.150880,1.150935,1.150880,1.150920,0.000035
1785815460,1.150915,1.150980,1.150915,1.150955,0.000033
1785815520,1.150975,1.150985,1.150930,1.150930,0.000034
1785815580,1.150935,1.151000,1.150920,1.150985,0.000036
1785815640,1.150990,1.150990,1.150980,1.150985,0.000037
1785815700,1.150970,1.150970,1.150825,1.150825,0.000031
1785815760,1.150830,1.150860,1.150820,1.150835,0.000029
1785815820,1.150830,1.150840,1.150805,1.150805,0.000034
1785815880,1.150810,1.150840,1.150775,1.150785,0.000032
1785815940,1.150790,1.150840,1.150785,1.150810,0.000034
