time,open,high,low,close
1785794400,28930.0,28944.25,28918.0,28928.25
1785794700,28928.5,28945.75,28927.25,28940.5
1785795000,28940.5,28950.5,28923.0,28928.0
1785795300,28928.0,28948.25,28928.0,28944.5
1785795600,28944.0,28947.25,28936.25,28945.0
1785795900,28945.25,28946.0,28937.25,28942.75
1785796200,28942.75,28958.5,28932.25,28951.25
1785796500,28950.75,28956.0,28937.0,28951.25
1785796800,28951.5,28962.25,28951.0,28957.5
1785797100,28957.5,28957.5,28940.5,28946.0
1785797400,28945.0,28952.5,28942.0,28951.75
1785797700,28952.0,28952.5,28944.5,28945.75
1785798000,28945.25,28948.25,28935.75,28940.0
1785798300,28940.0,28943.5,28929.5,28937.75
1785798600,28938.0,28941.75,28934.25,28938.25
1785798900,28937.5,28957.0,28936.5,28951.25
1785799200,28951.0,28958.25,28947.0,28947.0
1785799500,28947.5,28952.0,28941.25,28948.75
1785799800,28948.0,28960.0,28940.25,28956.25
1785800100,28956.25,28957.0,28932.0,28937.5
1785800400,28938.0,28946.75,28936.0,28940.5
1785800700,28940.5,28964.75,28939.5,28956.5
1785801000,28955.75,28964.0,28948.0,28953.0
1785801300,28952.5,28972.25,28948.5,28971.5
1785801600,28971.25,28979.0,28940.25,28967.75
1785801900,28966.75,28974.0,28947.25,28961.25
1785802200,28963.25,28963.25,28925.75,28931.5
1785802500,28931.25,28933.5,28902.5,28912.75
1785802800,28913.25,28927.0,28900.0,28913.5
1785803100,28913.75,28923.75,28903.0,28906.25
1785803400,28905.5,28906.75,28881.5,28884.0
1785803700,28883.75,28893.0,28871.75,28882.25
1785804000,28882.75,28896.25,28864.0,28892.0
1785804300,28891.75,28900.0,28870.5,28891.75
1785804600,28891.5,28909.0,28882.5,28894.75
1785804900,28894.5,28898.25,28868.5,28877.25
1785805200,28876.75,28876.75,28831.5,28849.25
1785805500,28848.25,28863.0,28837.75,28855.5
1785805800,28856.0,28871.75,28851.0,28860.0
1785806100,28859.25,28880.0,28851.25,28875.75
1785806400,28875.75,28893.75,28874.25,28884.5
1785806700,28883.75,28902.5,28872.25,28902.0
1785807000,28902.75,28925.0,28899.0,28923.5
1785807300,28923.5,28933.25,28904.25,28906.5
1785807600,28906.5,28943.75,28905.5,28942.5
1785807900,28942.25,28971.0,28941.5,28965.0
1785808200,28964.75,29049.25,28964.75,29038.5
1785808500,29038.5,29044.75,29025.25,29041.0
1785808800,29041.25,29045.0,29011.75,29012.5
1785809100,29012.5,29014.75,28980.75,28999.5
1785809400,29000.0,29000.0,28967.5,28971.0
1785809700,28970.25,28977.0,28958.5,28970.75
1785810000,28970.5,28978.0,28942.75,28964.5
1785810300,28963.5,28969.75,28947.5,28949.25
1785810600,28948.75,28982.0,28948.0,28974.25
1785810900,28974.0,28994.25,28966.75,28984.75
1785811200,28984.75,28993.75,28973.75,28985.5
1785811500,28987.0,28987.5,28958.5,28971.0
1785811800,28970.5,28992.25,28964.75,28987.25
1785812100,28987.25,28988.25,28970.0,28972.75
1785812400,28972.5,28993.0,28963.75,28968.0
1785812700,28968.0,28971.75,28949.0,28958.25
1785813000,28958.75,28960.25,28932.0,28942.5
1785813300,28943.0,28953.0,28930.0,28944.75
1785813600,28944.0,28975.25,28938.75,28971.75
1785813900,28972.25,28986.25,28966.75,28977.0
1785814200,28977.5,29005.0,28977.0,28996.75
1785814500,28996.5,29000.0,28984.25,28988.25
1785814800,28988.75,28990.0,28957.5,28968.0
1785815100,28967.0,28985.75,28958.0,28981.75
1785815400,28981.25,28991.5,28979.75,28984.0
1785815700,28984.25,29008.0,28982.5,29004.25
1785816300,28992.25,28995.5,28986.25,28990.5
1785816600,28989.5,28990.0,28968.5,28977.25
1785816900,28977.5,29011.75,28974.25,29006.5
1785817200,29007.0,29009.25,28998.5,29007.0
1785817500,29007.75,29016.75,29004.5,29007.0
1785817800,29007.75,29015.0,29005.0,29006.5
1785818100,29006.0,29009.25,28997.0,28997.5
1785818400,28998.5,29004.25,28995.0,28999.0
1785818700,28999.0,29011.0,28994.25,29010.0
1785819000,29009.75,29022.75,29003.75,29018.75
1785819300,29018.5,29023.5,29002.0,29015.75
1785819600,29016.0,29022.25,28993.0,29003.0
1785819900,29003.25,29009.0,28994.25,29006.25
1785820200,29005.25,29006.25,28978.5,28988.0
1785820500,28987.5,29005.0,28982.75,29004.25
1785820800,29004.25,29019.75,29001.5,29018.75
1785821100,29019.25,29030.5,29005.75,29025.75
1785821400,29026.5,29045.0,29024.0,29041.0
1785821700,29041.5,29074.75,29041.0,29049.5
1785822000,29049.0,29062.25,29045.75,29058.25
1785822300,29058.0,29058.75,29043.75,29050.25
1785822600,29049.5,29065.0,29043.5,29059.5
1785822900,29059.0,29074.5,29053.75,29072.75
1785823200,29073.0,29081.75,29067.0,29075.75
1785823500,29075.0,29090.0,29068.0,29081.75
1785823800,29081.25,29094.0,29079.25,29089.0
1785824100,29089.0,29094.0,29076.25,29082.25
1785824400,29082.5,29095.5,29079.25,29086.0
1785824700,29085.75,29099.0,29079.5,29081.75
1785825000,29081.75,29089.5,29069.75,29070.5
1785825300,29071.25,29071.25,29050.0,29056.5
1785825600,29056.75,29060.0,29042.25,29054.5
1785825900,29055.5,29063.0,29051.0,29057.5
1785826200,29057.0,29065.0,29054.5,29061.25
1785826500,29062.5,29074.25,29052.25,29072.75
1785826800,29072.0,29100.75,29070.0,29095.25
1785827100,29094.75,29096.25,29053.25,29055.0
1785827400,29053.75,29070.0,29037.25,29069.25
1785827700,29069.75,29088.25,29062.5,29069.5
1785828000,29069.25,29091.75,29065.5,29090.5
1785828300,29091.25,29109.0,29088.25,29099.0
1785828600,29099.0,29118.25,29097.0,29104.0
1785828900,29104.0,29106.0,29080.0,29088.25
1785829200,29088.25,29093.0,29074.25,29081.5
1785829500,29081.5,29109.75,29078.75,29104.75
1785829800,29104.25,29105.25,29074.5,29076.5
1785830100,29076.5,29079.5,29065.75,29070.75
1785830400,29072.25,29117.75,29067.0,29109.0
1785830700,29110.0,29124.75,29106.25,29119.25
1785831000,29118.5,29119.5,29100.0,29108.5
1785831300,29108.75,29125.75,29104.75,29118.5
1785831600,29119.0,29132.25,29099.0,29103.0
1785831900,29103.75,29112.5,29096.75,29111.5
1785832200,29110.0,29111.0,29063.75,29076.0
1785832500,29077.0,29081.25,29060.0,29074.75
1785832800,29074.75,29076.5,29060.0,29069.25
1785833100,29068.75,29069.0,29037.75,29060.25
1785833400,29060.75,29067.5,29056.5,29064.0
1785833700,29063.25,29077.75,29060.0,29069.25
1785834000,29069.0,29069.25,29039.5,29046.0
1785834300,29045.5,29051.5,29016.5,29023.5
1785834600,29022.5,29038.75,29012.0,29033.5
1785834900,29033.25,29036.25,29007.5,29022.75
1785835200,29022.75,29030.75,29014.75,29027.5
1785835500,29026.5,29045.75,29021.0,29045.25
1785835800,29046.0,29057.0,29042.25,29053.0
1785836100,29053.0,29066.25,29050.5,29065.75
1785836400,29065.75,29081.0,29065.75,29077.0
1785836700,29076.75,29086.0,29060.25,29082.0
1785837000,29081.0,29081.25,29058.0,29063.75
1785837300,29063.0,29077.75,29058.25,29077.75
1785837600,29077.5,29088.25,29066.0,29075.5
1785837900,29076.25,29097.0,29072.75,29095.0
1785838200,29095.25,29112.0,29090.5,29106.0
1785838500,29106.25,29107.25,29086.5,29095.75
1785838800,29096.5,29115.75,29089.75,29111.25
1785839100,29111.0,29114.0,29094.0,29095.5
1785839400,29096.0,29111.25,29093.0,29093.5
1785839700,29093.0,29096.0,29073.5,29086.75
1785840000,29087.0,29131.5,29083.0,29121.5
1785840300,29120.5,29145.5,29113.25,29132.5
1785840600,29132.25,29134.25,29111.0,29119.5
1785840900,29119.5,29123.75,29103.75,29116.5
1785841200,29116.75,29147.0,29114.0,29142.0
1785841500,29141.5,29147.0,29124.75,29128.75
1785841800,29129.0,29149.5,29119.75,29143.75
1785842100,29144.5,29153.75,29139.5,29150.25
1785842400,29150.5,29167.25,29148.75,29149.25
1785842700,29150.0,29171.5,29147.75,29170.5
1785843000,29170.75,29173.75,29161.0,29170.0
1785843300,29170.0,29174.5,29158.5,29167.0
1785843600,29166.75,29212.5,29151.0,29204.25
1785843900,29204.75,29217.0,29189.75,29215.75
1785844200,29215.25,29246.0,29214.75,29239.25
1785844500,29239.25,29243.5,29223.5,29237.75
1785844800,29237.25,29238.5,29213.75,29222.75
1785845100,29222.5,29225.75,29203.5,29216.0
1785845400,29216.25,29218.0,29199.75,29206.0
1785845700,29205.75,29227.0,29204.5,29224.75
1785846000,29226.0,29234.25,29216.25,29220.25
1785846300,29219.5,29226.25,29216.75,29222.0
1785846600,29222.0,29230.25,29197.75,29212.25
1785846900,29213.25,29222.25,29205.25,29215.25
1785847200,29215.5,29222.75,29211.0,29219.25
1785847500,29219.5,29222.5,29194.5,29198.0
1785847800,29198.75,29206.5,29191.5,29195.0
1785848100,29194.25,29213.5,29186.5,29202.75
1785848400,29203.0,29227.5,29185.0,29219.0
1785848700,29219.25,29231.75,29217.75,29227.5
1785849000,29227.75,29235.75,29224.75,29230.75
1785849300,29230.5,29238.0,29221.0,29225.25
1785849600,29224.25,29284.0,29221.5,29240.25
1785849900,29240.5,29254.5,29218.0,29234.5
1785850200,29234.25,29386.25,29208.0,29382.5
1785850500,29382.0,29413.25,29352.5,29392.75
1785850800,29392.75,29452.5,29384.5,29411.0
1785851100,29411.5,29463.0,29410.25,29459.5
1785851400,29459.5,29504.5,29454.75,29500.75
1785851700,29501.25,29502.25,29425.0,29469.0
1785852000,29466.75,29498.0,29432.5,29487.5
1785852300,29486.5,29533.0,29485.0,29518.25
1785852600,29518.25,29544.0,29506.25,29540.25
1785852900,29540.5,29546.25,29498.5,29523.25
1785853200,29523.5,29524.75,29482.25,29508.5
1785853500,29508.25,29564.25,29505.5,29559.0
1785853800,29558.75,29567.75,29524.5,29543.5
1785854100,29543.75,29579.25,29515.0,29527.0
1785854400,29527.5,29558.5,29521.75,29556.75
1785854700,29557.0,29562.75,29542.0,29549.5
